File Name,Code Snippet
s442723529.java,"class Main {
    public static void main???String [] a???{
        int sum = 0;
        for (int i = 1; i < n; i++) {
            if (i % 3  == 0 || i % 5 == 0) {
                sum += i;
            }
        }
        return sum;
    }
}"
s442981968.java,"package com.company.jinshi;

public class Main {

    public static void main(String[] args) {
	// write your code here
        for(int i = 1; i <= 9; i++){
            for(int n = 1; n <= 9; n++){
                System.out.println(i + ""x"" + n + ""="" + i*n);
            }
        }
    }
}"
s443233590.java,"class Main{
    public static void main(String[] a){
        for(int i=1;i<=9;i++)
            for(int j=1;j<=9;j++)
                System.out.println(i+""x""+j+""=""+(i*j));
    }
}"
s443277665.java,"object Main {
  def main(args: Array[String]): Unit = {
    for (i <- 1 to 9; j <- 1 to 9)
      println(i + ""x"" + j + ""="" + i * j)
  }
}"
s444409305.java,"class Main{
  public static void main(String[] args) {

      int i, j;
      
      for(i=1; i<10; i++)
        for(j=1; j<10; j++){
          System.out.println(i+ ""x"" + j + ""="" (i*j));
        }
  }
}"
s444575797.java,"class Main {

	public static void main(String[] args) {

		for (int i = 1; i <= 9; i++) {

			for (int j = 1; j <= 9; j++) {

				System.out.println(i + ""x"" + j + ""="" + i * j);

			}

		}

	}

}"
s444720633.java,"public class Main {
	public static void main(String[] args){
		
		int i;
		int j;
		int result;


		for (i=1; i<=9 ; i++){
			for ( j =1; j <= 9; j++){
			result=	i * j;
			System.out.println(+i+ ""x"" +j+""="" + result );

			}
		}

	}

}"
s444798223.java,"package jimang_laurant.com;

public class Main {

	public static void main(String[] args) {
		for(int i = 1;i<=9;i++){
			for(int j = 1;j <=9;j++){
				System.out.println(i+""x""+j+""="" + i*j);
			}
		}
		System.exit(0);
	}
}"
s444828482.java,"class Main{
   public static void main(String[] args){
      int x,y;
   for(x = 0; x <= 9; ++x){
    for(y = 0; y <= 9; ++y){
   System.out.println(x+""+""+y+""=""+x*y);
   }
   }
   }
}"
s445809175.java,"// Created by bisuk on 2014/09/18.
//
public class Main
{
	public static void main(String[] args)
	{
		for(int j=1;j<10;j++){
			for(int i=1;i<10;i++){
				//System.out.println(""%dx%d=%d"",i,j,i*j);
				System.out.println(j+""x""+i+""=""+(i*j));
			}
		}
	}
}

/*
	> javac xxx.java
	> java xxx
*/"
s446308301.java,"class Main{
    public static void main(String[] a){
	for (int x = 1; x < 10; x++) {
		for (int y = 1; y < 10; y++) {
			System.out.println(x + ""x"" + y + ""="" + x*y);
		}
	}
    }
}"
s446449234.java,"public class Main {
	public static void main(String[] args) {
		for (int i = 1; i <= 9; i++)
			for (int j = 1; j <= 9; j++)
				System.out.println(i + ""x"" + j + ""="" + (i * j));
	}
}"
s446721383.java,"class Main{
    public static void main(String[] a){
                int x = 0;
		int y = 0;
		int z = 0;
		
		for (x = 1; x <= 9; x++){
			for (y = 1; y <= 9; y++){
				z= x*y;
				System.out.println(x + ""x"" + y + ""="" + z);
}
}

    }
}"
s447414722.java,"public class Main {

	
	public static void main(String[] args) {
		
		
		for(int x = 1; x < 10; x++) {
			for(int y = 1; y < 10; y++) {
				System.out.printf(""%dx%d=%d\n"", x, y, x * y);
			}
		}
	}
}"
s447900288.java,"class Main {
	public static void main(String[] args) {
		
		int num = 0;
		
		for(int i=1; i<10; i++){
			for(int j=1; i<10; i++){
				num = i*j;
				System.out.println(i + ""x"" + j + ""="" + num);
			}
		}
	}
} "
s449241136.java,"class Main{
    public static void main(String[] a){
      int[] b = {1,2,3,4,5,6,7,8,9};
      int[] c = b;
      for(int multiplicand:b){
        for(int multiple:c){
          System.out.println(multiplicand + ""*"" + multiple + ""=""+ multiplicand*multiple);
        }
      }
    }
}"
s449960219.java,"public class Main {

	
	public static void main(String[] args) {
		for(int i=1; i<=9; i++){
			for(int k=1; k<=9; k++){
				System.out.println(i+""x""+k+""=""+i*k);
			}
				
		}

	}

}"
s450004432.java,"import java.util.*;
public class Main{
	public static void main(String args[]){
		ArrayList[] a;
		a=new ArrayList[10];
		///a[1]=new ArrayList<Integer>();
		//a[1].add(3);
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.printf(""%dx%d=%d\n"",i,j,i*j);
			}
		}
		
	}
}"
s450490945.java,"import java.util.stream.*;
class Main {
  public static void main(String[] args) {
    IntStream.range(1, 9)
      .forEach(i -> {
        IntStream.range(1, 9)
          .forEach(j -> {
            System.out.println(i + ""x"" + j + ""="" + (i * j));
          });
      });
  }
}"
s450721498.java,"class Main{
    public static void main(String[] a){
    	for(int i = 1; i < 10; i++){
    		for(int j = 1; j < 10; j++){
    			System.out.println(i+""x""+j+""=""+i*j);
    		}
    	}
    }
}"
s451277808.java,"class Main{
    public static void main(String[] a){
      for ( int i = 1; i < 10; i++ ){
        for ( int j = 1; j < 10; j++ ){
          System.out.println(i + ""x"" + j + ""="" + (i*j));
        }
      }
    }
}"
s451310079.java,"public class kuku {
    public static void main (String[] args) throws IOException {

        for (int i = 1; i < 10; i++){
            for(int j=1;j < 10;j++){
                System.out.println(i+""??""+j);
            }
        }
    }
}"
s451970166.java,"public class Main{

    public static void main(String args[]) throws Exception {

		for (int i = 1; i <= 9; i++) {
			for (int j = 1; j <= 9; j++) {
		        System.out.println(i+""x""+j+""=""+i*j);				
			}
		}
    }
}"
s451972765.java,"import java.util.*;
public class Main{
	public static void main(String args[]){
		ArrayList[] a;
		a=new ArrayList[10];
		a[1]=new ArrayList<Integer>();
		a[1].add(3);
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.printf(""%dx%d=%d\n"",i,j,i*j);
			}
		}
		
	}
}"
s453373261.java,"
public class QQ {

	public static void main(String[] args) {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}

	}

}"
s453492250.java,"public static void main(String[] args) throws Exception
	{
		qq();
	}

	public static void qq()
	{
		for (int i = 1; i < 10; i++){
			for (int j = 1; j < 10; j++){
				System.out.print(i + ""x"" + j + ""="" + i * j + ""\n"");
			}
		}
	}"
s453540047.java,"class M{public static void main(String[] a){for(int i = 1; i<=9 ; i++) 
for(int j = 1; j<=9 ; j++)
System.out.println(i+""x""+j+""=""+i*j);}}"
s453893448.java,"class Main{
    public static void main(String[] a){
        int[] b = {1,2,3,4,5,6,7,8,9};
        int sum=0;
        
        for(int i=0; i<b[i]; i++){
           for(int n=0; n<b[8]; n++){  
             sum = b[i] * b[n];
             System.out.println(b[i]+""x""+b[n]+""=""+sum);
           }
        }
    }
}"
s454072400.java,"public class QQ {
	public static void main(String[] args) {
		for(int i=1; i<10; i++){
			for(int j=1; j<10; j++){
				System.out.println(i + ""x"" + j + ""="" + i*j);
			}
		}
	}
}"
s454929809.java,"public class QQ {
	public static void main(String[] args) {
		for(int i = 1; i <= 9; i++) {
			for(int j = 1; j <= 9; j++) {
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
	}
}"
s456811103.java,"public class Q0000 {

    public static void main(String[] args) {
        StringBuilder sb = new StringBuilder();
        for (int i = 1; i < 9; i++) {
            for (int j = 1; j < 9; j++) {
                sb.append(i);
                sb.append(""x"");
                sb.append(j);
                sb.append(""="");
                sb.append(i * j);
                System.out.println(sb.toString());
                sb.setLength(0);
            }
        }

    }

}"
s457009421.java,"class Main {
	public static void main (String[] args) {
		int i, j;
		for (i = 1; i <= 9; i++) {
			for (j = 1; j <= 9; j++) {
				System.out.println(i + """" + j + ""="" + (i * j));
			}
		}
	}
}"
s457536407.java,"class Main{
	public static void main(String[] args){
		for(int i = 1;i < 10;i++){
			for(int j = 1;j < 10;j++){
				System.out.println(i + ""x"" + j + ""="" + (i*j));
			}
		}
	}
}"
s457997357.java,"class Main
{
    public static void main(String[] args)
    {
        for ( int i = 1; i < 10; i++ ) {
            for ( int j = 1; j < 10; j++ ) {
                System.out.println(i + ""x"" + j + ""="" + (i*j));
            }

        }

    }

}"
s459119204.java,"class Main{
    public static void main(String[] a){
	int a,i;
        for (a = 1; a < 10; a++){
        for (i = 1; i < 10; i++){
        System.out.print(""%d x%d=%d\n"",a,i,i*a);
      }
    }   
  }
}"
s459372053.java,"class Main{
    public static void main(String[] a){
         
          for(int i = 1;i <= 9;i++) {

             for(int j =1; j <= 9; j++) {

                int ans = i*j;
                System.out.println(i + ""*"" + j + ""="" + ans);

             }

          }


    }
}"
s459717754.java,"public class Main {
	public static void main(String[] a){
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
    }
}"
s460627341.java,"class Main{
    public static void main(String[] a){
for(int i=0;i<10;i++){
for(int j=0;j<10;j++){
System.out.print(i+""x""+j+""=""+i*j+""\n"");
    }
}"
s460691303.java,"import static java.lang.System.out;
import java.io.File;
import java.util.Arrays;
import java.util.List;
import java.util.Scanner;

public class Main extends BaseExe {

    public static void main(String[] args) {
        new Main().exeSysIn();
    }

    @Override
    protected void execute() throws Exception {
        List<Integer> nums = Arrays.asList(1, 2, 3, 4, 5, 6, 7, 8, 9);
        nums.forEach(x -> nums.forEach(y -> out.println(x + ""x"" + y + ""="" + x * y)));
    }

    public void recursionQQ() {
        recursionQQ(1);
    }

    public void recursionQQ(int i) {
        if (i > 9)
            return;
        recursionQ(i, 1);
        recursionQQ(++i);
    }

    public void recursionQ(int i, int j) {
        if (j > 9)
            return;
        out.println(i + ""x"" + j + ""="" + i * j);
        recursionQ(i, ++j);
    }

}

abstract class BaseExe {

    private Scanner scan;

    private String inData;

    public void exeSysIn() {
        try (Scanner scan = new Scanner(System.in)) {
            exeCtrl(scan);
        } catch (Exception e) {
            e.printStackTrace();
        }
    }

    public void exeFileIn(String inDataPath) {
        try (Scanner scan = new Scanner(new File(inDataPath))) {
            exeCtrl(scan);
        } catch (Exception e) {
            e.printStackTrace();
        }
    }

    private void exeCtrl(Scanner scan) throws Exception {
        this.scan = scan;
        execute();
    }

    protected abstract void execute() throws Exception;

    protected String nextLine() {
        return scan.nextLine();
    }

    protected boolean judgeInData() {
        return hasNextLine() && isNotEmptyInData();
    }

    protected boolean hasNextLine() {
        return scan.hasNextLine();
    }

    protected boolean isNotEmptyInData() {
        inData = nextLine();
        return !inData.isEmpty();
    }

    protected String getInData() throws Exception {
        if (inData.isEmpty())
            throw new Exception(""inData is Empty."");
        return inData;
    }
}"
s460879620.java,"
public class Main{
	public static void main(String[] args) {
		for (int i = 1; i <= 9; i++) {
			for (int j = 1; j <= 9; j++) {
				
					System.out.println(i + ""x"" + j + ""="" + (i * j));
				
			}
		}
	}
}"
s461322197.java,"class Main{
    public static void main(String[] a){
    	
    	
    	for(int i=1; i<10; i++){
    		for(int j=1; j<10; j++){
    			System.out.print( i*j + "" "");
    		}
    		System.out.println("" "");
    	}
    	
    	
    }
}"
s461800790.java,"public class Main {

    public static void main(String[] args) {
        for (int i =1; i<10;i++){
            for (int j =1; j<10;j++){
                System.out.println(i+""x""+j+""=""+i*j);
            }
        }
    }
}"
s462008943.java,"main(i,j){for(i=1;i<10;i++)for(j=1;j<10;j++)printf(""%dx%d=%d\n"",i,j,i*j);exit(0);}"
s462451767.java,"class Main{
    public static void main(String[] a){
     for(int a=1; a<=9; a++){
       for(int b=1; b<=9; b++){
         System.out.println(a+""x""+b+""=""+a*b);
       }
     }
    }
}"
s462597224.java,"public class Main0000{
	public static void main(String[] args){
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.println(i+""x""+j+""=""+i*j);
			}
		}
	}
}"
s462768512.java,"import java.util.*;
public class Main{
	public static void main(String args[]){
		ArrayList[] a;
		a=new ArrayList[10];
		a[1]=new ArrayList<Integer>();
		a[1].add(3);
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.printf(""%dx%d=%d\n"",i,j,i*j);
			}
		}
		
	}
}"
s462912236.java,"import java.util.Scanner;

class Main {

    public static void main(String[] args) {
        int i=1;
        while(i<10) {
            for(int b =1;b<10;b++){
            System.out.println(i+""x""+b+""=""+(i*b));
                           
        }
         i++;
    }
}
}
"
s463089739.java,"class Main{
    public static void main(String[] a){

    

      for(int i = 1;i<10;i++){
        for(int j = 1; j < 10; j++){
          System.out.println(i+""x""+j+""=""+j*j);
        }
      }
    }
}"
s463142105.java,"import java.util.*;

class Main{
 public static void main(String[] a){
  for(int i=1; i<10; i++){
   for(int j=1; j<10; j++){
    System.out.println(i + ""×"" + j +  ""="" + (i*j));
   }
  }
 }
}"
s464781257.java,"public class Main {
    public static void main(String[] args) {
        while(true)
        {
            
        }
    }
}"
s465321541.java,"enum F{
  a;
  {
    for (int i = 1; i<=9 ; i++)
     for (int j = 1; j<=9 ; j++)
      System.out.println(i+""x""+j+""=""+i*j);
  }
}"
s465784931.java,"public class Main{
    public static void main(String[]args){
        StringBuilder sb = new StringBuilder();
        for(int i=1; i<=9; i++){
            for(int k=1; k<=9; k++){
                sb.append(i).append(""x"").append(k).append(""="").append(i*k).append(""\n"");
            }
        }
        System.out.print(sb);

    }
}"
s466371514.java,"class Main {
    public static void main(String[] a) {
        for(int i = 1; i < 10; i++) {
            for(int j = 1; j < 10; j++) {
                System.out.println(i + ""x"" + j + ""="" + (i*j));
            }
        }
    }
}"
s466464110.java,"import java.io.*;
import java.util.*;

public class Main {
	public static void main(String[] args) throws FileNotFoundException {
		Scanner sc = new Scanner(System.in);
		PrintWriter pw = new PrintWriter(System.out);
		for(int i=1;i<10;i++){
			for(int j=1;j<10;j++){
				pw.printf(""%dx%d=%d\n"",i,j,i*j);
			}
		}
		pw.close();
		sc.close();
	}
}"
