submission_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s872046215,u591220608,1494296078,Java,JAVA,java,WA: Presentation Error,40,24196,332,0/1
s873387645,u046673593,1395704758,Java,JAVA,java,Wrong Answer,40,16856,196,0/1
s873717471,u011621222,1382956593,Java,JAVA,java,Accepted,30,16844,167,1/1
s874016263,u034455014,1543455593,Java,JAVA,java,Accepted,50,26096,239,1/1
s874135721,u067299340,1449735047,Java,JAVA,java,Accepted,110,30592,295,1/1
s874208207,u503947213,1498143640,Java,JAVA,java,Accepted,30,24188,182,1/1
s875772459,u170668497,1486955557,Java,JAVA,java,Accepted,50,24256,316,1/1
s876429547,u696081359,1530774307,Java,JAVA,java,Accepted,30,24300,188,1/1
s878264784,u793590364,1505968341,Java,JAVA,java,Accepted,40,24252,212,1/1
s878578293,u762532946,1471583839,Java,JAVA,java,Compile Error,40,0,253,0/1
s878864277,u635105781,1405925631,Java,JAVA,java,Accepted,40,16852,192,1/1
s879236807,u903857457,1460942060,Java,JAVA,java,Wrong Answer,40,24124,184,0/1
s879402947,u609558392,1492409940,Java,JAVA,java,Compile Error,50,0,167,0/1
s879484745,u579608031,1373258547,Java,JAVA,java,Wrong Answer,40,17044,185,0/1
s879770880,u455537418,1504776859,Java,JAVA,java,Runtime Error,0,0,196,0/1
s881316917,u919681307,1336669699,Java,JAVA,java,Accepted,40,9340,185,1/1
s881991466,u361407785,1301242853,Java,JAVA,java,Runtime Error,-10,9264,165,
s882654877,u556439958,1357481940,Java,JAVA,java,Accepted,40,16852,200,1/1
s882883207,u680029215,1509069385,Java,JAVA,java,Compile Error,40,0,296,0/1
s882897079,u614197626,1496751774,Java,JAVA,java,Wrong Answer,40,24008,220,0/1
s883626624,u286006929,1389587838,Java,JAVA,java,Wrong Answer,40,16872,251,0/1
s883655757,u660498157,1309075495,Java,JAVA,java,Accepted,100,12000,228,
s884002790,u220242928,1471583556,Java,JAVA,java,Wrong Answer,50,24136,198,0/1
s884098591,u383876854,1404269520,Java,JAVA,java,Compile Error,0,0,281,0/1
s884121717,u469183706,1499666066,Java,JAVA,java,Accepted,30,23896,216,1/1
s884711971,u793590364,1505967095,Java,JAVA,java,Compile Error,0,0,266,0/1
s884831223,u490144125,1473811751,Java,JAVA,java,Compile Error,0,0,213,0/1
s886215536,u361407785,1301243374,Java,JAVA,java,Accepted,50,9344,156,
s886250594,u170709923,1440385021,Java,JAVA,java,Accepted,40,16852,197,1/1
s887055344,u463125027,1462860404,Java,JAVA,java,Accepted,40,23980,146,1/1
s887283861,u704988721,1569136623,Java,JAVA,java,Accepted,30,24240,274,1/1
s887431167,u576153335,1396827037,Java,JAVA,java,Accepted,40,16852,231,1/1
s887884947,u066571171,1473865740,Java,JAVA,java,Compile Error,0,0,199,0/1
s888149526,u220242928,1471412226,Java,JAVA,java,Compile Error,50,0,223,0/1
s888445497,u814658648,1437796994,Java,JAVA,java,Compile Error,60,0,228,0/1
s888676176,u743101007,1556262817,Java,JAVA,java,Compile Error,0,0,275,0/1
s888794070,u551959902,1475737572,Java,JAVA,java,Compile Error,40,0,261,0/1
s888840980,u489809100,1430734968,Java,JAVA,java,Wrong Answer,30,16832,183,0/1
s888894829,u336739654,1449324786,Java,JAVA,java,Accepted,50,24112,187,1/1
s888957618,u489809100,1430735187,Java,JAVA,java,Compile Error,0,0,183,0/1
s889800742,u167011087,1346077005,Java,JAVA,java,Accepted,40,9376,175,1/1
s890124211,u193339256,1379221301,Java,JAVA,java,Runtime Error,0,0,247,0/1
s890162936,u977648412,1557467422,Java,JAVA,java,Accepted,30,24088,206,1/1
s891055742,u341436642,1517266616,Java,JAVA,java,Accepted,40,24184,267,1/1
s891110185,u794414585,1519486680,Java,JAVA,java,Accepted,120,30700,252,1/1
s891415458,u558348456,1461119535,Java,JAVA,java,Compile Error,30,0,102,0/1
s892818191,u743101007,1556262336,Java,JAVA,java,Compile Error,0,0,204,0/1
s893099108,u350267396,1467291136,Java,JAVA,java,Accepted,40,24020,222,1/1
s893753462,u011621222,1356016229,Java,JAVA,java,Compile Error,90,0,153,0/1
s894059854,u066571171,1473866471,Java,JAVA,java,Compile Error,0,0,201,0/1
s894513969,u700120734,1439500641,Java,JAVA,java,Wrong Answer,40,15012,192,0/1
s894556520,u857022103,1471582917,Java,JAVA,java,Compile Error,80,0,192,0/1
s895536294,u605441342,1299339860,Java,JAVA,java,Accepted,40,8972,166,
s895781395,u989082914,1461672167,Java,JAVA,java,Wrong Answer,30,23988,128,0/1
s896003285,u121791285,1519644733,Java,JAVA,java,Accepted,30,24052,171,1/1
s897111531,u422126340,1524318869,Java,JAVA,java,Accepted,30,24152,215,1/1
s897164795,u193339256,1379746998,Java,JAVA,java,Runtime Error,0,0,471,0/1
s897603116,u804728337,1498719228,Java,JAVA,java,Wrong Answer,30,24240,341,0/1
s897679997,u277585450,1487274099,Java,JAVA,java,Accepted,60,25996,227,1/1
s898010584,u787596788,1505967803,Java,JAVA,java,Accepted,40,24124,176,1/1
s898015760,u067299340,1429153718,Java,JAVA,java,Wrong Answer,30,16820,215,0/1
s898202348,u996778097,1473945512,Java,JAVA,java,Accepted,40,24328,200,1/1
s898406365,u879723280,1360243412,Java,JAVA,java,Accepted,40,16848,180,1/1
s898580767,u011621222,1380569567,Java,JAVA,java,Wrong Answer,40,16860,173,0/1
s898748097,u480646913,1395505966,Java,JAVA,java,Runtime Error,0,0,235,0/1
s899006127,u549936337,1461121541,Java,JAVA,java,WA: Presentation Error,50,24008,204,0/1
s899294803,u127170380,1395705203,Java,JAVA,java,Accepted,40,16844,217,1/1
s899576087,u464852834,1424419281,Java,JAVA,java,Compile Error,130,0,214,0/1
s900546551,u451187291,1346611927,Java,JAVA,java,Accepted,40,9176,160,1/1
s900708161,u701727688,1360631675,Java,JAVA,java,Accepted,40,15012,180,1/1
s900806268,u011621222,1335958199,Java,JAVA,java,Compile Error,90,0,156,0/1
s900980866,u304689489,1463584383,Java,JAVA,java,Accepted,30,24084,171,1/1
s900995986,u830181882,1461120594,Java,JAVA,java,Accepted,40,24164,186,1/1
s901210516,u770686467,1344488139,Java,JAVA,java,Runtime Error,0,9164,160,0/1
s901250274,u459861655,1364485247,Java,JAVA,java,Wrong Answer,40,17036,144,0/1
s901523278,u644653061,1448953414,Java,JAVA,java,Accepted,50,24128,171,1/1
s902331753,u523886269,1382452061,Java,JAVA,java,Accepted,50,17936,193,1/1
s902374766,u184541002,1351517312,Java,JAVA,java,Compile Error,110,0,12,0/1
s902543401,u210960197,1376016459,Java,JAVA,java,Compile Error,40,0,180,0/1
s903005401,u037441960,1564881338,Java,JAVA,java,Accepted,30,24156,232,1/1
s903097666,u648085996,1423217824,Java,JAVA,java,Accepted,40,16852,169,1/1
s903871938,u464818679,1406333415,Java,JAVA,java,Compile Error,5800,0,232,0/1
s904424608,u799978228,1459862334,Java,JAVA,java,Wrong Answer,40,23920,196,0/1
s904782763,u696994608,1361320235,Java,JAVA,java,Accepted,30,16848,196,1/1
s905868466,u614299009,1515851712,Java,JAVA,java,Accepted,40,24180,247,1/1
s906113882,u647766105,1319021883,Java,JAVA,java,Runtime Error,0,9264,154,
s906287465,u067299340,1429154082,Java,JAVA,java,Accepted,40,16832,505,1/1
s906948727,u131592835,1366900918,Java,JAVA,java,Compile Error,50,0,156,0/1
s908118502,u181008385,1439394029,Java,JAVA,java,Compile Error,10,0,334,0/1
s908534446,u977493108,1401890155,Java,JAVA,java,Accepted,40,16868,182,1/1
s908940934,u220242928,1471582960,Java,JAVA,java,Compile Error,70,0,184,0/1
s909360349,u743101007,1556262504,Java,JAVA,java,Compile Error,0,0,206,0/1
s910212079,u863636787,1471583122,Java,JAVA,java,Accepted,40,24196,230,1/1
s910766497,u818330642,1465115861,Java,JAVA,java,Wrong Answer,30,24184,183,0/1
s910774047,u732485450,1487987120,Java,JAVA,java,Accepted,30,24144,196,1/1
s911798365,u352015392,1524637699,Java,JAVA,java,Compile Error,0,0,269,0/1
s912493307,u521215826,1368039571,Java,JAVA,java,Wrong Answer,40,16856,192,0/1
s913450635,u046908378,1498465459,Java,JAVA,java,Accepted,30,24120,193,1/1
s913514836,u549561733,1526104465,Java,JAVA,java,Accepted,40,24176,192,1/1
s913951601,u707844827,1390973104,Java,JAVA,java,Compile Error,0,0,114,0/1
s914286704,u286006929,1389587948,Java,JAVA,java,Accepted,50,16880,250,1/1
s914773261,u705416268,1432821384,Java,JAVA,java,Accepted,30,16848,218,1/1
s915122046,u568857484,1479103160,Java,JAVA,java,Compile Error,70,0,172,0/1
s917095438,u417637556,1533775983,Java,JAVA,java,Accepted,30,24204,263,1/1
s917701804,u230599036,1576758279,Java,JAVA,java,Accepted,70,24692,176,1/1
s917941293,u392271245,1356762757,Java,JAVA,java,Wrong Answer,40,9360,176,0/1
s918156948,u933919575,1492876244,Java,JAVA,java,Accepted,40,23816,243,1/1
s918551948,u220242928,1471412828,Java,JAVA,java,Compile Error,50,0,216,0/1
s919254403,u383876854,1404269752,Java,JAVA,java,Compile Error,60,0,280,0/1
s919813616,u124285629,1381122513,Java,JAVA,java,Runtime Error,0,0,220,0/1
s919945668,u622083648,1334665976,Java,JAVA,java,Accepted,40,0,258,1/1
s920510373,u436259757,1437899178,Java,JAVA,java,Accepted,40,16852,184,1/1
s920635687,u772508436,1557467909,Java,JAVA,java,Accepted,30,24108,205,1/1
s920717980,u274290251,1458385241,Java,JAVA,java,Accepted,40,24132,167,1/1
s920969890,u011621222,1364650357,Java,JAVA,java,Compile Error,40,0,162,0/1
s921432572,u853459486,1494857400,Java,JAVA,java,Compile Error,410,0,187,0/1
s921754636,u042200185,1461716257,Java,JAVA,java,Wrong Answer,30,23984,228,0/1
s922125691,u158394506,1420949424,Java,JAVA,java,Runtime Error,0,0,416,0/1
s922175833,u528773839,1428843155,Java,JAVA,java,Runtime Error,0,0,224,0/1
s923195837,u052250542,1505975616,Java,JAVA,java,Accepted,30,24008,208,1/1
s923359752,u521215826,1368040028,Java,JAVA,java,Wrong Answer,40,15012,191,0/1
s923512588,u409193666,1468670122,Java,JAVA,java,Compile Error,100,0,146,0/1
s924154256,u053208998,1380692989,Java,JAVA,java,Wrong Answer,40,17020,179,0/1
s927945155,u489809100,1463909923,Java,JAVA,java,Accepted,30,24024,525,1/1
s928276831,u164475137,1421648612,Java,JAVA,java,Accepted,40,15016,181,1/1
s928629956,u419687760,1545184365,Java,JAVA,java,Accepted,30,24156,224,1/1
s928766316,u698531863,1336812342,Java,JAVA,java,Compile Error,100,0,202,0/1
s928804439,u066757688,1342163337,Java,JAVA,java,Accepted,40,9012,249,1/1
s931324755,u011621222,1397555648,Java,JAVA,java,Accepted,40,16852,178,1/1
s931597290,u414003697,1530256126,Java,JAVA,java,Time Limit Exceeded,4150,62276,195,0/1
s931817989,u011621222,1508584261,Java,JAVA,java,Accepted,50,24188,175,1/1
s932727037,u388921143,1455804010,Java,JAVA,java,Compile Error,230,0,276,0/1
s932813752,u539186441,1500619126,Java,JAVA,java,Wrong Answer,30,24068,281,0/1
s933973268,u910192816,1557466822,Java,JAVA,java,Accepted,30,24112,167,1/1
s934052711,u170668497,1486951452,Java,JAVA,java,Accepted,50,24172,306,1/1
s934498465,u913266259,1329623668,Java,JAVA,java,Wrong Answer,50,9348,130,
s934556327,u551456712,1492211141,Java,JAVA,java,Accepted,110,30828,223,1/1
s934926370,u004440247,1393584420,Java,JAVA,java,Accepted,40,17048,252,1/1
s936021681,u636617872,1498729143,Java,JAVA,java,Compile Error,50,0,345,0/1
s936120961,u989082914,1461671452,Java,JAVA,java,Compile Error,340,0,126,0/1
s936744661,u290619121,1429610739,Java,JAVA,java,Compile Error,40,0,193,0/1
s936846039,u241916889,1464393667,Java,JAVA,java,Compile Error,0,0,162,0/1
s937291019,u285298145,1385509910,Java,JAVA,java,Accepted,50,17916,206,1/1
s938830435,u910402677,1480216733,Java,JAVA,java,Accepted,60,26220,269,1/1
s938921159,u407513315,1325752762,Java,JAVA,java,Compile Error,170,0,213,
s939067192,u214219188,1432203028,Java,JAVA,java,Wrong Answer,50,15212,214,0/1
s939513522,u549936337,1461121867,Java,JAVA,java,Accepted,40,24156,169,1/1
s939653424,u989082914,1461671580,Java,JAVA,java,Compile Error,340,0,147,0/1
s939895088,u787596788,1505967694,Java,JAVA,java,Compile Error,40,0,207,0/1
s940118997,u945613860,1531012694,Java,JAVA,java,Accepted,50,24052,235,1/1
s940346050,u812022780,1513543514,Java,JAVA,java,Accepted,40,24152,273,1/1
s940353026,u645117411,1482470298,Java,JAVA,java,Compile Error,0,0,362,0/1
s940607992,u285015144,1352019983,Java,JAVA,java,Accepted,40,9368,199,1/1
s941122212,u372785464,1351601563,Java,JAVA,java,Wrong Answer,50,9176,254,0/1
s941858794,u489809100,1430737702,Java,JAVA,java,Wrong Answer,40,16856,172,0/1
s942969262,u645117411,1482060823,Java,JAVA,java,Accepted,40,24392,148,1/1
s943749075,u865312527,1347984295,Java,JAVA,java,Accepted,100,12000,200,1/1
s943923874,u144815373,1434803135,Java,JAVA,java,Accepted,40,16856,188,1/1
s944226983,u081343554,1499665872,Java,JAVA,java,Accepted,30,24208,180,1/1
s944300939,u188882971,1461573185,Java,JAVA,java,Runtime Error,0,0,195,0/1
s944363627,u175795425,1448525775,Java,JAVA,java,Accepted,40,24232,166,1/1
s945460353,u384477692,1499663967,Java,JAVA,java,Compile Error,240,0,311,0/1
s946087597,u158984425,1370352898,Java,JAVA,java,Wrong Answer,40,16836,190,0/1
s946106523,u867328378,1462756748,Java,JAVA,java,Accepted,40,24212,182,1/1
s946237956,u333395475,1459239178,Java,JAVA,java,Compile Error,0,0,1202,0/1
s946609024,u220242928,1471413240,Java,JAVA,java,Compile Error,30,0,237,0/1
s947164894,u157222504,1502015363,Java,JAVA,java,Accepted,30,24188,161,1/1
s947911344,u696681894,1297412600,Java,JAVA,java,Accepted,40,9104,307,
s948384359,u833052802,1458877419,Java,JAVA,java,Runtime Error,0,0,217,0/1
s948599065,u749752649,1382768606,Java,JAVA,java,Accepted,40,16848,220,1/1
s948675705,u859393176,1430898504,Java,JAVA,java,Runtime Error,0,0,161,0/1
s949586287,u804294347,1366894505,Java,JAVA,java,Compile Error,20000,0,160,0/1
s950846917,u157643087,1308065866,Java,JAVA,java,Compile Error,390,12000,1,
s951722142,u214219188,1432202963,Java,JAVA,java,Wrong Answer,40,17040,207,0/1
s951734288,u787596788,1505967329,Java,JAVA,java,Compile Error,80,0,151,0/1
s951834559,u241916889,1464393968,Java,JAVA,java,Accepted,40,24224,183,1/1
s952682231,u911244533,1494042684,Java,JAVA,java,Accepted,40,24352,239,1/1
s953231998,u706566315,1474603723,Java,JAVA,java,Wrong Answer,30,24008,184,0/1
s953314877,u090799640,1418567988,Java,JAVA,java,Compile Error,80,0,161,0/1
s954413057,u923807740,1413781496,Java,JAVA,java,Accepted,50,16860,226,1/1
s954647366,u011621222,1500384736,Java,JAVA,java,Compile Error,30,0,161,0/1
s954721322,u214219188,1432203198,Java,JAVA,java,Wrong Answer,50,17044,309,0/1
s955372506,u455537418,1504776810,Java,JAVA,java,Compile Error,0,0,159,0/1
s956666161,u053208998,1380693260,Java,JAVA,java,Accepted,40,16856,178,1/1
s957465666,u837526111,1364098756,Java,JAVA,java,Accepted,40,16856,195,1/1
s958976409,u829473965,1494289951,Java,JAVA,java,Accepted,50,24332,333,1/1
s959134908,u230406202,1457344656,Java,JAVA,java,Accepted,50,24164,168,1/1
s959157811,u722813161,1438837662,Java,JAVA,java,Runtime Error,0,0,159,0/1
s960052791,u371406615,1442394424,Java,JAVA,java,Accepted,50,17144,253,1/1
s960788544,u480646913,1395506797,Java,JAVA,java,Wrong Answer,160,23204,3874,0/1
s960955476,u439308052,1482244847,Java,JAVA,java,Wrong Answer,30,24048,196,0/1
s961014462,u011621222,1380683776,Java,JAVA,java,Wrong Answer,40,16864,1427,0/1
s962156746,u881100444,1388304166,Java,JAVA,java,Accepted,50,17968,192,1/1
s962389546,u736706008,1471074032,Java,JAVA,java,Accepted,40,24204,252,1/1
s962710384,u263773686,1471583687,Java,JAVA,java,Compile Error,0,0,199,0/1
s962714111,u033990330,1500804567,Java,JAVA,java,Wrong Answer,30,23900,189,0/1
s962901191,u770686467,1344486817,Java,JAVA,java,Compile Error,170,0,156,0/1
s963263244,u637673746,1467598067,Java,JAVA,java,Compile Error,40,0,324,0/1
s964093693,u011621222,1356011827,Java,JAVA,java,Wrong Answer,40,9352,165,0/1
s964282289,u759962883,1538510193,Java,JAVA,java,Accepted,30,24188,230,1/1
s964300727,u514853553,1515062647,Java,JAVA,java,Accepted,30,23992,243,1/1
s964487567,u687465846,1459707158,Java,JAVA,java,Compile Error,0,0,153,0/1
s965032382,u752798674,1560398987,Java,JAVA,java,Accepted,30,24188,262,1/1
s965960543,u318761791,1443331325,Java,JAVA,java,Compile Error,100,0,192,0/1
s967545787,u124285629,1381123627,Java,JAVA,java,Accepted,40,16856,218,1/1
s967934602,u821203720,1366901174,Java,JAVA,java,Compile Error,50,0,264,0/1
s967971119,u011621222,1375346895,Java,JAVA,java,Accepted,40,16852,170,1/1
s968207225,u011621222,1343490504,Java,JAVA,java,Wrong Answer,40,9324,254,0/1
s968674287,u598270535,1492502786,Java,JAVA,java,Runtime Error,0,0,190,0/1
s968961558,u485626876,1529637051,Java,JAVA,java,Accepted,30,24004,222,1/1
s969125296,u609246174,1470357052,Java,JAVA,java,Accepted,40,24140,151,1/1
s969704207,u755268821,1451582863,Java,JAVA,java,Wrong Answer,40,23940,158,0/1
s969845179,u821203720,1366901539,Java,JAVA,java,Accepted,40,16852,191,1/1
s970123950,u011621222,1384064236,Java,JAVA,java,Accepted,40,15012,225,1/1
s971435692,u872762217,1430297332,Java,JAVA,java,Runtime Error,0,0,339,0/1
s971833596,u309428289,1381650815,Java,JAVA,java,Accepted,50,17968,202,1/1
s972025037,u870572999,1429853070,Java,JAVA,java,Runtime Error,0,0,177,0/1
s972485836,u687465846,1459707417,Java,JAVA,java,Accepted,30,23920,191,1/1
s973039896,u710136674,1491293244,Java,JAVA,java,Accepted,70,26384,237,1/1
s974236912,u231805726,1441214279,Java,JAVA,java,Runtime Error,0,0,195,0/1
s974238420,u219286587,1506517373,Java,JAVA,java,Runtime Error,0,0,189,0/1
s974799488,u836123271,1461122441,Java,JAVA,java,Runtime Error,0,0,296,0/1
s976335656,u762532946,1471583876,Java,JAVA,java,Compile Error,10,0,252,0/1
s976915776,u630718233,1477216545,Java,JAVA,java,Accepted,40,24208,157,1/1
s977036051,u011621222,1356079691,Java,JAVA,java,Accepted,40,9348,203,1/1
s978028353,u009838744,1471480099,Java,JAVA,java,Compile Error,60,0,165,0/1
s978236528,u011621222,1347474497,Java,JAVA,java,Accepted,50,9060,181,1/1
s978539001,u775586391,1485110437,Java,JAVA,java,Accepted,40,24096,226,1/1
s978993888,u191801041,1465174351,Java,JAVA,java,Accepted,40,24160,285,1/1
s979230181,u011621222,1398990584,Java,JAVA,java,Runtime Error,0,0,218,0/1
s980176164,u956456895,1364540055,Java,JAVA,java,Compile Error,200,0,205,0/1
s980808277,u660498157,1309077729,Java,JAVA,java,Accepted,90,12000,118,
s980839574,u870777456,1473519124,Java,JAVA,java,Accepted,120,30704,237,1/1
s981267244,u059957603,1524645435,Java,JAVA,java,Accepted,30,24188,196,1/1
s981712362,u950025841,1464161749,Java,JAVA,java,Compile Error,0,0,163,0/1
s981811955,u481680617,1336362729,Java,JAVA,java,Compile Error,80,0,1140,0/1
s982569687,u793590364,1505967283,Java,JAVA,java,Compile Error,50,0,207,0/1
s983306076,u903857457,1460940953,Java,JAVA,java,Wrong Answer,30,24060,203,0/1
s983324586,u732922367,1487986227,Java,JAVA,java,Accepted,30,24088,258,1/1
s983389428,u267760711,1420632760,Java,JAVA,java,Accepted,50,17052,191,1/1
s983639239,u124285629,1381121703,Java,JAVA,java,Compile Error,20000,0,227,0/1
s983801621,u093590940,1532880140,Java,JAVA,java,Accepted,30,24228,173,1/1
s984036453,u388484360,1435232104,Java,JAVA,java,Compile Error,80,0,165,0/1
s984232798,u875423331,1503364892,Java,JAVA,java,Accepted,30,24288,202,1/1
s984547409,u359672542,1522113848,Java,JAVA,java,Compile Error,0,0,162,0/1
s984575045,u839135802,1517936248,Java,JAVA,java,Compile Error,0,0,183,0/1
s985036932,u220139062,1287466845,Java,JAVA,java,Accepted,40,9172,244,
s986118014,u490020672,1447151854,Java,JAVA,java,Wrong Answer,40,24076,255,0/1
s986253036,u248155947,1521620137,Java,JAVA,java,Compile Error,0,0,134,0/1
s986488312,u480646913,1395506844,Java,JAVA,java,Accepted,40,16892,3116,1/1
s988316142,u279840577,1374154754,Java,JAVA,java,Accepted,30,16852,222,1/1
s988326090,u590215006,1463631589,Java,JAVA,java,Accepted,70,24760,182,1/1
s990915889,u052250542,1503542083,Java,JAVA,java,Accepted,30,24272,186,1/1
s991193163,u067299340,1449735260,Java,JAVA,java,Accepted,120,30396,286,1/1
s991259194,u551456712,1492183506,Java,JAVA,java,Compile Error,0,0,248,0/1
s991292549,u600433280,1435289894,Java,JAVA,java,Accepted,40,16920,297,1/1
s991449941,u222807116,1414415387,Java,JAVA,java,Accepted,40,17020,205,1/1
s992266589,u288812249,1418805396,Java,JAVA,java,Accepted,40,16856,189,1/1
s992339085,u031194354,1472728179,Java,JAVA,java,Accepted,40,24168,166,1/1
s992560272,u188882971,1433915237,Java,JAVA,java,Accepted,40,17924,183,1/1
s993319780,u383876854,1404268978,Java,JAVA,java,Compile Error,60,0,281,0/1
s993521227,u894970068,1544031635,Java,JAVA,java,Accepted,30,24072,233,1/1
s994484582,u016690321,1457532925,Java,JAVA,java,Wrong Answer,40,24072,173,0/1
s995072593,u072001822,1476752697,Java,JAVA,java,Accepted,60,24960,186,1/1
s995155638,u982302262,1402574359,Java,JAVA,java,Accepted,30,16852,179,1/1
s995420644,u625127260,1336973822,Java,JAVA,java,Accepted,90,12000,178,1/1
s995441813,u471771519,1461576771,Java,JAVA,java,WA: Presentation Error,30,23928,357,0/1
s996000475,u611290643,1369281377,Java,JAVA,java,Accepted,30,16844,233,1/1
s996381105,u356087427,1441366687,Java,JAVA,java,Compile Error,20000,0,324,0/1
s996890924,u161732599,1458568614,Java,JAVA,java,Compile Error,0,0,291,0/1
s997245769,u001711939,1503994522,Java,JAVA,java,Wrong Answer,30,24172,192,0/1
s998241067,u556417061,1346513594,Java,JAVA,java,Accepted,40,9072,193,1/1
s998535259,u215707914,1489320626,Java,JAVA,java,Compile Error,20000,0,144,0/1
s998687002,u695351069,1467610023,Java,JAVA,java,Compile Error,0,0,214,0/1
s999050456,u869600431,1257418830,Java,JAVA,java,Accepted,40,9360,182,
s999144016,u361407785,1301243505,Java,JAVA,java,Accepted,40,9352,165,
s999607530,u252368621,1474422845,Java,JAVA,java,Compile Error,10,0,225,0/1
s999803346,u041271179,1459269286,Java,JAVA,java,Wrong Answer,50,24136,182,0/1
